order_id,order_date,ship_date,customer_id,location_id,ship_mode,order_priority
RS-2014-8280,01-04-2014,05-04-2014,SJ-10500,LOC-D08B9B118D,Standard Class,High
US-2013-138709,18-09-2013,21-09-2013,AH-10075,LOC-3909E3A065,First Class,Medium
IT-2014-3944375,15-09-2014,20-09-2014,AS-10045,LOC-2544F9991C,Standard Class,Medium
ES-2014-4699532,04-08-2014,06-08-2014,BP-11230,LOC-51E5C1D101,Second Class,High
IT-2014-1405859,28-08-2014,01-09-2014,SZ-20035,LOC-904702D402,Standard Class,Medium
ES-2013-3679516,13-06-2013,17-06-2013,GM-14440,LOC-F2A16498FB,Standard Class,High
IN-2013-58222,01-11-2013,05-11-2013,OT-18730,LOC-78E0B37DE6,Standard Class,Medium
IN-2012-31944,25-09-2012,01-10-2012,BM-11785,LOC-48337AED9E,Standard Class,Medium
IN-2013-11518,31-12-2013,04-01-2014,RR-19315,LOC-83335CCF40,Standard Class,Medium
ID-2013-81525,22-10-2013,26-10-2013,TN-21040,LOC-F1568B70F4,Standard Class,Medium
CA-2014-107720,07-11-2014,14-11-2014,VM-21685,LOC-FBA2BB3B0E,Standard Class,Low
CA-2011-156314,24-12-2011,26-12-2011,RP-19390,LOC-852D691BC3,First Class,High
TU-2012-9500,20-08-2012,26-08-2012,SS-10875,LOC-2CE1D0AC49,Standard Class,Medium
MX-2013-152716,20-09-2013,27-09-2013,JK-15325,LOC-6B10FF1626,Standard Class,Medium
MX-2011-156153,07-11-2011,12-11-2011,MY-17380,LOC-D067A2A85E,Standard Class,Medium
IN-2011-53217,16-06-2011,21-06-2011,JG-15160,LOC-AE4A2B1366,Second Class,Medium
IN-2014-77934,25-11-2014,25-11-2014,KD-16270,LOC-4124E4C463,Same Day,High
ID-2013-35591,04-07-2013,06-07-2013,JC-15385,LOC-C27C766E89,Second Class,Medium
CA-2012-103793,26-03-2012,31-03-2012,BV-11245,LOC-3745D798A8,Standard Class,Medium
CA-2011-115049,26-09-2011,01-10-2011,MM-17920,LOC-59711BEAEC,Standard Class,Medium
IV-2012-4040,21-07-2012,25-07-2012,MW-8235,LOC-9D87FF5C1C,Standard Class,High
SG-2014-2120,12-09-2014,15-09-2014,FG-4260,LOC-5B1EE800D9,First Class,High
IT-2011-1626202,29-07-2011,01-08-2011,AH-10030,LOC-72626B084D,First Class,Medium
IN-2012-38713,21-09-2012,26-09-2012,SC-20770,LOC-563E84C1FD,Standard Class,Medium
ID-2014-56220,23-07-2014,29-07-2014,BS-11380,LOC-9B52B59F20,Standard Class,Medium
CA-2014-160458,28-05-2014,30-05-2014,EH-13945,LOC-28FBFB22E2,Second Class,Critical
CA-2012-121965,19-06-2012,23-06-2012,LH-17155,LOC-2F3DBF3592,Standard Class,Medium
CA-2013-105753,21-10-2013,27-10-2013,LC-16960,LOC-ADD26CF773,Standard Class,Medium
RS-2014-2900,24-09-2014,25-09-2014,RW-9690,LOC-753CCAE6CD,Same Day,High
GH-2014-1810,18-11-2014,23-11-2014,MY-8295,LOC-E51EE908AE,Standard Class,Medium
NI-2014-5460,09-07-2014,13-07-2014,RC-9960,LOC-A84F2B4D82,Standard Class,Medium
NI-2013-2460,15-08-2013,22-08-2013,SC-10305,LOC-C0B3B7A11A,Standard Class,Medium
TU-2013-4890,18-04-2013,20-04-2013,LS-7230,LOC-2CE1D0AC49,Second Class,Critical
MX-2012-152310,05-12-2012,10-12-2012,MS-17770,LOC-82ED065B4A,Standard Class,Medium
MX-2014-131695,09-12-2014,13-12-2014,FO-14305,LOC-30F4761746,Standard Class,High
MX-2012-125997,30-10-2012,03-11-2012,MC-17590,LOC-8D676A5629,Standard Class,Medium
ES-2014-1728888,20-12-2014,25-12-2014,JH-15985,LOC-AA501C0B9B,Standard Class,Medium
ES-2012-1678064,08-11-2012,15-11-2012,AR-10345,LOC-9A5D12D8A8,Standard Class,Medium
IN-2012-56080,16-06-2012,18-06-2012,OT-18730,LOC-6154A24724,Second Class,Critical
IN-2012-19043,07-12-2012,13-12-2012,JH-15430,LOC-356FCAD686,Standard Class,Medium
CA-2013-157511,19-09-2013,21-09-2013,SV-20365,LOC-308D3CB87D,First Class,High
CA-2012-104115,12-06-2012,16-06-2012,JH-15910,LOC-7C4D503774,Standard Class,Medium
TU-2014-3960,12-09-2014,14-09-2014,FO-4305,LOC-7B89048039,First Class,Medium
MX-2011-164875,11-05-2011,14-05-2011,BF-11275,LOC-2E8831BEA4,First Class,Medium
IN-2014-51194,13-06-2014,18-06-2014,BP-11155,LOC-D7C6D25005,Standard Class,Medium
ID-2013-19309,23-08-2013,30-08-2013,MZ-17515,LOC-56D3346765,Standard Class,Medium
CA-2012-115847,19-09-2012,24-09-2012,TC-21535,LOC-ADD26CF773,Second Class,Medium
RS-2013-3080,14-11-2013,18-11-2013,MM-8280,LOC-2E2F6EFD85,Standard Class,Medium
TU-2013-6900,04-06-2013,08-06-2013,EG-3900,LOC-A7B7755F91,Standard Class,Medium
IZ-2014-1920,26-09-2014,30-09-2014,RH-9495,LOC-594A97C615,Standard Class,High
NI-2013-360,30-11-2013,03-12-2013,EN-3780,LOC-F9ECDB5FA7,Second Class,High
MX-2014-105445,11-07-2014,15-07-2014,BS-11800,LOC-5F98AD9ECD,Standard Class,Medium
MX-2011-107993,22-03-2011,25-03-2011,PS-18970,LOC-6A9021FF33,Second Class,Medium
IN-2013-25861,26-02-2013,02-03-2013,JH-15910,LOC-EA95B970BB,Standard Class,Medium
CA-2012-147816,24-09-2012,26-09-2012,CM-11935,LOC-9B34247A36,Second Class,High
CA-2014-142489,15-11-2014,17-11-2014,TC-21295,LOC-45CDFD37AC,Second Class,High
CA-2011-1390,03-10-2011,03-10-2011,JH-5430,LOC-DBC0738418,Same Day,High
TU-2013-1200,09-12-2013,13-12-2013,FH-4365,LOC-CDE89898E3,Standard Class,Medium
MX-2011-123960,27-09-2011,29-09-2011,CJ-11875,LOC-13FA1EDCB3,Second Class,High
MX-2012-164924,06-11-2012,10-11-2012,AB-10105,LOC-7BF386CEC5,Standard Class,High
MX-2013-141383,11-11-2013,16-11-2013,AR-10540,LOC-CC56702B70,Second Class,Medium
MX-2013-133459,04-09-2013,08-09-2013,CC-12475,LOC-FACCECF30F,Standard Class,Medium
IT-2013-2626751,30-10-2013,06-11-2013,DG-13300,LOC-BECA1A68E1,Standard Class,Medium
IN-2014-63276,09-07-2014,14-07-2014,PO-18865,LOC-1C2557F6FF,Standard Class,Medium
IN-2013-45720,23-09-2013,27-09-2013,JM-15655,LOC-4A28604A00,Standard Class,Medium
CA-2014-169929,26-09-2014,29-09-2014,LS-17200,LOC-C0D7DB1F4E,First Class,Medium
CA-2012-101868,09-06-2012,16-06-2012,MJ-17740,LOC-69AD5AA8B3,Standard Class,Medium
EG-2014-2800,14-03-2014,21-03-2014,FO-4305,LOC-D2D082832D,Standard Class,Medium
TZ-2011-7370,03-01-2011,08-01-2011,JG-5115,LOC-5DD4C0368E,Standard Class,Medium
TU-2012-6550,11-10-2012,16-10-2012,DB-3660,LOC-2CE1D0AC49,Standard Class,Medium
US-2012-161053,14-10-2012,18-10-2012,BB-11545,LOC-BFA33076C2,Standard Class,Medium
US-2014-167017,27-09-2014,30-09-2014,MF-17665,LOC-638A325E51,First Class,Medium
US-2014-116120,27-10-2014,01-11-2014,EB-13975,LOC-2E4690EFDF,Second Class,Medium
ES-2012-1198526,16-06-2012,19-06-2012,HM-14860,LOC-E878E31AD1,First Class,Medium
IN-2014-39168,30-08-2014,03-09-2014,DA-13450,LOC-FA595CBCB0,Standard Class,High
CA-2013-129903,02-12-2013,05-12-2013,GZ-14470,LOC-C4D3E14E6F,Second Class,Critical
IR-2012-3630,11-09-2012,15-09-2012,AS-135,LOC-8F3B5A6458,Standard Class,Medium
MX-2013-120481,13-09-2013,17-09-2013,SW-20350,LOC-0C7E2E0EE2,Standard Class,Medium
MX-2011-144162,22-12-2011,25-12-2011,AA-10645,LOC-61F2A49879,First Class,Medium
ES-2011-1702658,30-09-2011,04-10-2011,RH-19510,LOC-19D87E852E,Standard Class,Medium
IN-2012-36053,28-08-2012,01-09-2012,CK-12205,LOC-47C341ABEA,Standard Class,Medium
CA-2014-101483,30-07-2014,02-08-2014,AG-10675,LOC-E97D2CA819,Second Class,High
US-2014-108014,20-11-2014,26-11-2014,JH-15430,LOC-852D691BC3,Standard Class,Medium
TU-2014-8330,03-10-2014,06-10-2014,RR-9525,LOC-233F049F98,Second Class,Medium
NI-2012-3410,31-01-2012,05-02-2012,HE-4800,LOC-A84F2B4D82,Standard Class,Medium
UP-2012-5340,17-12-2012,22-12-2012,JG-5160,LOC-5E9D4B05F4,Standard Class,Medium
US-2013-118696,27-09-2013,01-10-2013,NB-18580,LOC-39A4CFFC97,Standard Class,Medium
ES-2013-2979012,16-12-2013,20-12-2013,ML-18265,LOC-F90CCD6A23,Second Class,Medium
ES-2011-5356008,23-09-2011,25-09-2011,GH-14485,LOC-49D677920C,Second Class,High
IN-2014-60105,21-05-2014,26-05-2014,VT-21700,LOC-6154A24724,Standard Class,Medium
IN-2011-63808,28-06-2011,05-07-2011,AC-10615,LOC-BF749D2307,Standard Class,Low
IN-2014-21045,24-05-2014,28-05-2014,SM-20005,LOC-FA2EF8AB49,Standard Class,High
CA-2014-127285,31-10-2014,07-11-2014,MM-18055,LOC-9C55B9C6F9,Standard Class,Medium
US-2012-121538,04-12-2012,10-12-2012,FM-14290,LOC-A5F3724ADF,Standard Class,Medium
US-2011-124310,14-07-2011,20-07-2011,HE-14800,LOC-14E665C726,Standard Class,Low
CA-2012-116841,14-04-2012,18-04-2012,TP-21130,LOC-B246AAB04D,Standard Class,High
NI-2014-1070,17-12-2014,22-12-2014,TB-11355,LOC-A84F2B4D82,Second Class,Medium
TU-2011-7850,20-04-2011,22-04-2011,SL-10155,LOC-94EB43D925,Second Class,Critical
EZ-2013-3030,17-08-2013,21-08-2013,KH-6510,LOC-E929C474D8,Standard Class,Medium
EG-2013-8260,08-11-2013,10-11-2013,GB-4575,LOC-0F2A5E55E2,Second Class,Medium
UP-2014-3150,02-04-2014,05-04-2014,KN-6390,LOC-CFC3712547,Second Class,Critical
TU-2012-6600,18-12-2012,24-12-2012,TB-11280,LOC-4D7049001F,Standard Class,Medium
MX-2011-133627,13-12-2011,18-12-2011,SG-20605,LOC-E69A04C77A,Standard Class,Medium
ES-2014-2689172,30-06-2014,04-07-2014,CC-12370,LOC-4DFDF5D21A,Standard Class,Medium
IT-2012-2368261,30-05-2012,01-06-2012,BP-11230,LOC-6BEC65D0BB,First Class,High
ES-2011-4821517,06-07-2011,10-07-2011,MP-17470,LOC-0367A6E0E4,Standard Class,Medium
IN-2013-13387,24-10-2013,25-10-2013,AG-10525,LOC-A0C675B745,First Class,High
IN-2014-49150,08-05-2014,13-05-2014,CC-12475,LOC-371F0B203B,Standard Class,Medium
CA-2014-108294,11-12-2014,11-12-2014,LS-16975,LOC-942C1CE9D3,Same Day,High
CA-2011-113047,24-10-2011,24-10-2011,AP-10915,LOC-748143AFB4,Same Day,Critical
RS-2014-5990,17-10-2014,22-10-2014,KD-6345,LOC-C263A4EB90,Second Class,Medium
MX-2012-137659,03-11-2012,03-11-2012,ST-20530,LOC-5BA844C03A,Same Day,Medium
MX-2011-137764,19-11-2011,25-11-2011,HR-14770,LOC-A5F3724ADF,Standard Class,Medium
US-2013-128909,26-08-2013,28-08-2013,LW-16990,LOC-CE70ACCBBC,First Class,High
MX-2012-145611,08-10-2012,13-10-2012,PS-19045,LOC-35419FBA87,Second Class,Medium
MX-2014-131681,02-01-2014,06-01-2014,RC-19960,LOC-FBDBF52015,Standard Class,Medium
ES-2014-5733282,20-10-2014,24-10-2014,JK-15640,LOC-188F96F945,Standard Class,Medium
IT-2013-5497653,07-05-2013,12-05-2013,CC-12220,LOC-AC6A742C24,Second Class,Medium
ES-2014-5627432,06-09-2014,10-09-2014,IL-15100,LOC-73AEE21C2D,Standard Class,Medium
ID-2014-84815,26-02-2014,05-03-2014,KW-16570,LOC-A7DCADFAC3,Standard Class,Low
CA-2014-167668,07-05-2014,09-05-2014,TC-21295,LOC-71FEFCBBEE,First Class,High
US-2014-128832,25-04-2014,28-04-2014,LS-16945,LOC-2EA97FDD4C,First Class,High
NI-2014-3890,07-05-2014,13-05-2014,VG-11805,LOC-3D17B56AD3,Standard Class,Medium
TU-2014-4490,30-06-2014,04-07-2014,PH-8790,LOC-A7B7755F91,Standard Class,Medium
IN-2011-78697,14-09-2011,21-09-2011,JD-16150,LOC-480792BE98,Standard Class,Medium
CA-2012-124541,06-04-2012,10-04-2012,TT-21220,LOC-E76A21A986,Standard Class,High
CA-2011-123477,19-01-2011,22-01-2011,DW-13195,LOC-B246AAB04D,Second Class,High
CA-2012-165813,20-03-2012,22-03-2012,BM-11785,LOC-2121837103,Second Class,High
NI-2014-9840,01-05-2014,06-05-2014,BO-1350,LOC-A84F2B4D82,Standard Class,High
EG-2011-7570,12-07-2011,15-07-2011,JS-5880,LOC-0F2A5E55E2,Second Class,Critical
BN-2014-9930,09-03-2014,09-03-2014,GH-4410,LOC-C0A6F94D8F,Same Day,Medium
MX-2013-145681,03-06-2013,07-06-2013,DE-13255,LOC-76ADB7A9CB,Second Class,Medium
US-2013-163825,29-05-2013,05-06-2013,AJ-10945,LOC-0F4208546F,Standard Class,Medium
US-2014-125346,18-06-2014,23-06-2014,MC-17425,LOC-BDCE50C6FB,Standard Class,High
IN-2013-80223,27-07-2013,28-07-2013,HG-14965,LOC-A35CAEC03F,First Class,High
UG-2014-4850,09-04-2014,15-04-2014,SU-10665,LOC-701CE5A834,Standard Class,Low
EG-2014-1110,22-12-2014,23-12-2014,RM-9375,LOC-7AF3196D8D,First Class,Medium
MX-2012-129021,10-12-2012,16-12-2012,HH-15010,LOC-5D04FBB49E,Standard Class,Medium
MX-2013-162481,11-04-2013,16-04-2013,MP-17965,LOC-63C69182D3,Standard Class,Medium
MX-2013-118619,03-01-2013,07-01-2013,PO-18865,LOC-F66FC2B69B,Second Class,Medium
MX-2012-165554,16-10-2012,20-10-2012,MC-18130,LOC-E1E89FB802,Standard Class,High
MX-2013-102253,18-10-2013,22-10-2013,SP-20860,LOC-447DC07175,Standard Class,High
IN-2014-69527,31-10-2014,02-11-2014,JG-15805,LOC-77BBC0A12B,First Class,Medium
ID-2014-30418,14-10-2014,14-10-2014,SF-20965,LOC-076E1BDA27,Same Day,Critical
CA-2013-152163,02-07-2013,02-07-2013,JF-15355,LOC-5746EBB348,Same Day,High
MO-2011-2710,23-06-2011,26-06-2011,DE-3255,LOC-634623B248,Second Class,Medium
TU-2011-3450,10-03-2011,16-03-2011,BC-1125,LOC-4D7049001F,Standard Class,Medium
US-2012-123330,18-10-2012,24-10-2012,JL-15850,LOC-F4A4725E50,Standard Class,Medium
MX-2013-159191,01-07-2013,08-07-2013,SZ-20035,LOC-4676B12600,Standard Class,Medium
ES-2012-5247012,02-06-2012,08-06-2012,BV-11245,LOC-00F3E71B94,Standard Class,Medium
CA-2011-133354,23-02-2011,25-02-2011,SA-20830,LOC-AEEAC5A976,First Class,High
AG-2014-6310,24-01-2014,30-01-2014,JG-5160,LOC-513DFB5D60,Standard Class,Low
SA-2014-9710,14-10-2014,17-10-2014,BB-990,LOC-9D22E32CD7,Second Class,Medium
TU-2014-6030,19-11-2014,25-11-2014,PJ-8835,LOC-73E30B88A3,Standard Class,Medium
ES-2011-1748043,07-06-2011,12-06-2011,NC-18415,LOC-93E32DE5F0,Standard Class,High
IT-2012-3676319,21-05-2012,25-05-2012,YC-21895,LOC-C66F39E9E2,Standard Class,Medium
ID-2013-38650,06-08-2013,09-08-2013,SC-20095,LOC-0F5E6A8274,First Class,Medium
ML-2014-8240,02-11-2014,07-11-2014,NR-8550,LOC-3152C36974,Second Class,Medium
ZA-2013-4500,04-09-2013,08-09-2013,HF-4995,LOC-D22B6CEAC3,Standard Class,Medium
CA-2011-8990,08-03-2011,12-03-2011,DK-3375,LOC-6CFAA44B2D,Standard Class,Medium
MX-2012-116757,01-11-2012,07-11-2012,RB-19360,LOC-3ADF16C741,Standard Class,Medium
MX-2014-107713,15-10-2014,20-10-2014,RS-19870,LOC-D067A2A85E,Standard Class,Medium
ES-2013-2115657,18-02-2013,19-02-2013,JM-15535,LOC-655C2F1DCD,Same Day,High
ES-2014-1272297,09-06-2014,12-06-2014,BO-11425,LOC-71D62279AB,First Class,High
IN-2014-54211,16-01-2014,20-01-2014,KB-16315,LOC-12D2692870,Standard Class,Medium
IN-2013-31167,12-11-2013,16-11-2013,DB-13210,LOC-37CD67756B,Standard Class,High
IN-2014-26078,29-08-2014,31-08-2014,CK-12205,LOC-6EFD222EF6,First Class,Medium
US-2014-108063,03-12-2014,06-12-2014,AS-10090,LOC-7CEBD3468A,First Class,Medium
CA-2012-115693,10-12-2012,15-12-2012,FC-14245,LOC-2F3DBF3592,Standard Class,Medium
CA-2011-155390,06-12-2011,11-12-2011,BG-11035,LOC-28FBFB22E2,Standard Class,High
CA-2011-123400,03-02-2011,10-02-2011,EB-13930,LOC-F48D688D6C,Standard Class,Medium
TU-2011-9810,04-04-2011,09-04-2011,BT-1440,LOC-3D1CE9ACC6,Standard Class,Medium
RS-2011-2560,25-04-2011,30-04-2011,MY-8295,LOC-9AF07F13D5,Standard Class,Medium
TU-2014-600,17-12-2014,23-12-2014,GW-4605,LOC-2CE1D0AC49,Standard Class,Medium
US-2011-122588,11-06-2011,15-06-2011,TS-21085,LOC-85187C28DF,Standard Class,High
CA-2013-144540,06-09-2013,11-09-2013,GH-14410,LOC-CA9CEC66E6,Standard Class,Medium
CG-2011-8630,22-11-2011,27-11-2011,BN-1470,LOC-EAC309FFF0,Standard Class,Medium
IR-2013-2940,18-10-2013,20-10-2013,MB-8085,LOC-82486D5E89,Second Class,High
US-2014-103170,30-06-2014,02-07-2014,BE-11455,LOC-0655D9BD8A,Second Class,Medium
MX-2011-124170,20-04-2011,23-04-2011,BE-11335,LOC-E8C9C07960,Second Class,Medium
US-2013-116988,29-10-2013,05-11-2013,AG-10765,LOC-47FACCD8BC,Standard Class,Low
ID-2011-78648,27-06-2011,27-06-2011,SC-20575,LOC-562BA13087,Same Day,Medium
CA-2014-128335,30-09-2014,06-10-2014,JA-15970,LOC-40D9CB33C4,Standard Class,Medium
NI-2014-4870,02-08-2014,05-08-2014,FM-4290,LOC-150F0C2A56,First Class,High
MX-2011-142482,21-11-2011,23-11-2011,FM-14215,LOC-2A18EDB18E,Second Class,Medium
MX-2011-144463,05-09-2011,09-09-2011,TM-21490,LOC-7B004B6FE1,Standard Class,Medium
MX-2013-140046,07-11-2013,09-11-2013,CM-12715,LOC-82ED065B4A,First Class,High
MX-2012-153605,27-11-2012,01-12-2012,PH-18790,LOC-85187C28DF,Second Class,Medium
ES-2013-3334343,13-09-2013,19-09-2013,PM-19135,LOC-1171F43A27,Standard Class,Medium
ES-2013-3207937,01-11-2013,07-11-2013,RH-19495,LOC-8270DB5F2D,Standard Class,Medium
CA-2014-160416,14-11-2014,19-11-2014,AD-10180,LOC-EBBA4FC84F,Second Class,Medium
UP-2013-6390,05-04-2013,09-04-2013,RL-9615,LOC-E45D588719,Second Class,High
MX-2011-155075,15-06-2011,17-06-2011,LT-16765,LOC-721DAB06C7,Second Class,High
ES-2014-3307571,17-03-2014,21-03-2014,ED-13885,LOC-3520B31D1D,Standard Class,Medium
IN-2014-25854,19-02-2014,22-02-2014,TT-21070,LOC-78E0B37DE6,Second Class,Medium
CA-2011-144407,09-09-2011,15-09-2011,MS-17365,LOC-1C1BE80258,Standard Class,Medium
CA-2013-113082,13-09-2013,17-09-2013,MC-17590,LOC-DD7317B963,Standard Class,High
UP-2011-960,22-09-2011,27-09-2011,SM-10005,LOC-73A9448CC6,Standard Class,Medium
EG-2012-1980,17-09-2012,19-09-2012,FA-4230,LOC-7AF3196D8D,Second Class,High
MO-2014-5060,13-03-2014,20-03-2014,AY-555,LOC-C1A4B929DF,Standard Class,Medium
MX-2013-101987,19-11-2013,23-11-2013,DO-13645,LOC-3ADF16C741,Standard Class,High
US-2014-124366,21-06-2014,26-06-2014,JP-15460,LOC-F4A4725E50,Second Class,Medium
MX-2014-151435,23-10-2014,28-10-2014,JH-16180,LOC-E93EBB587D,Second Class,Medium
MX-2013-142531,08-04-2013,14-04-2013,DO-13645,LOC-8D676A5629,Standard Class,Medium
ES-2013-5742886,05-08-2013,10-08-2013,TA-21385,LOC-3DEB3A7537,Standard Class,Medium
ES-2013-1053198,16-02-2013,18-02-2013,NC-18535,LOC-B9B3800112,First Class,Critical
ES-2013-3547323,30-10-2013,30-10-2013,DL-13330,LOC-E7E300132C,Same Day,Medium
IN-2014-18791,18-06-2014,22-06-2014,TS-21205,LOC-4A28604A00,Standard Class,Medium
CA-2014-150707,15-10-2014,20-10-2014,EL-13735,LOC-A1F8D76854,Standard Class,High
CA-2013-133697,21-10-2013,25-10-2013,CM-12445,LOC-45CDFD37AC,Second Class,Medium
MX-2014-120873,13-05-2014,17-05-2014,DS-13030,LOC-21A3DD2648,Second Class,Medium
IT-2014-3675672,11-03-2014,11-03-2014,AB-10015,LOC-E84D18BADE,Same Day,Medium
ES-2014-1518275,31-01-2014,31-01-2014,JG-15805,LOC-94D6BD6BE5,Same Day,High
ID-2012-41030,29-06-2012,29-06-2012,PM-18940,LOC-8AC8CD498A,Same Day,Medium
ID-2014-20576,02-05-2014,08-05-2014,JB-16000,LOC-B46890B70B,Standard Class,Medium
IN-2014-66020,26-12-2014,01-01-2015,ND-18460,LOC-56CF3FEEE3,Standard Class,Medium
ID-2013-54715,06-06-2013,10-06-2013,CM-12655,LOC-682AC63CB5,Standard Class,Medium
IN-2013-73286,01-03-2013,03-03-2013,LC-17050,LOC-47F8F30692,Second Class,Medium
CA-2012-135545,24-11-2012,30-11-2012,KM-16720,LOC-4744CC4C6A,Standard Class,Medium
CA-2012-142734,16-04-2012,21-04-2012,DM-13345,LOC-309C6B70D3,Standard Class,Medium
CA-2012-142993,12-10-2012,17-10-2012,KA-16525,LOC-914B52C30A,Standard Class,Medium
LH-2013-4520,20-06-2013,25-06-2013,DL-2865,LOC-83F3FA55BE,Standard Class,High
CG-2013-490,18-09-2013,23-09-2013,HD-4785,LOC-BF47125B2C,Standard Class,Medium
QA-2014-6810,16-08-2014,17-08-2014,CS-1860,LOC-427C518955,First Class,High
MX-2014-105970,26-11-2014,27-11-2014,SC-20680,LOC-714DACBBE5,First Class,High
US-2011-112193,26-09-2011,01-10-2011,NG-18355,LOC-D067A2A85E,Standard Class,High
US-2014-101623,09-12-2014,11-12-2014,AR-10825,LOC-CDEA622CFB,Second Class,High
ES-2013-1818988,15-10-2013,17-10-2013,LA-16780,LOC-A76E67CDD4,Second Class,High
ID-2014-12428,15-01-2014,19-01-2014,EM-13825,LOC-37CD67756B,Standard Class,Medium
CA-2013-122728,19-05-2013,25-05-2013,EB-13930,LOC-3CBE928151,Standard Class,Medium
CA-2013-145135,27-11-2013,29-11-2013,CD-12790,LOC-BF6D4B37C3,First Class,Critical
CA-2013-102498,25-07-2013,26-07-2013,JG-15160,LOC-9B47E90D6F,First Class,Medium
CA-2012-102778,21-11-2012,24-11-2012,JH-15820,LOC-0327D50CF4,First Class,Critical
CA-2013-1710,22-01-2013,28-01-2013,DM-2955,LOC-DBC0738418,Standard Class,Medium
MG-2011-5690,29-06-2011,06-07-2011,PB-9150,LOC-E855C8B311,Standard Class,Medium
NI-2012-4520,10-08-2012,14-08-2012,MO-7800,LOC-C9AF9B003C,Standard Class,Medium
US-2011-158442,30-06-2011,02-07-2011,GH-14410,LOC-5E1B42EC5B,Second Class,Medium
MX-2013-120243,10-12-2013,15-12-2013,KC-16540,LOC-3CA4742B6D,Standard Class,Medium
ES-2011-4508489,14-09-2011,19-09-2011,BP-11155,LOC-56720E46DD,Standard Class,Medium
ES-2012-4730842,25-07-2012,29-07-2012,SC-20305,LOC-D5F0BC68E3,Standard Class,High
IT-2014-4652290,09-12-2014,13-12-2014,BP-11050,LOC-5CE5B03DCE,Standard Class,High
IN-2013-41079,15-01-2013,17-01-2013,RL-19615,LOC-D27287D31B,Second Class,Medium
IN-2012-33470,30-04-2012,05-05-2012,BG-11695,LOC-27E6DE400C,Standard Class,Medium
CA-2014-131625,02-09-2014,06-09-2014,BN-11515,LOC-5205C5827F,Second Class,Medium
CA-2014-167976,12-11-2014,15-11-2014,JL-15505,LOC-4CE28D6E9E,Second Class,Critical
IV-2014-5220,18-02-2014,22-02-2014,SF-10200,LOC-9D87FF5C1C,Standard Class,Medium
MX-2013-117394,15-10-2013,19-10-2013,KW-16435,LOC-98217196A4,Standard Class,High
MX-2014-143560,05-12-2014,09-12-2014,MD-17350,LOC-6B10FF1626,Standard Class,Medium
ES-2013-1026422,04-11-2013,04-11-2013,BS-11590,LOC-04016DCD24,Same Day,High
ES-2012-5298422,11-07-2012,12-07-2012,EB-13975,LOC-B941A37C09,First Class,Critical
IN-2013-86677,15-06-2013,20-06-2013,NC-18535,LOC-8BFB68D248,Standard Class,Medium
CA-2013-100153,14-12-2013,18-12-2013,KH-16630,LOC-75607A9A50,Standard Class,High
US-2012-137008,02-10-2012,08-10-2012,JP-15460,LOC-AE91AFD0EA,Standard Class,Medium
CA-2012-148180,26-07-2012,31-07-2012,BP-11095,LOC-91B13B9BE6,Standard Class,Medium
US-2013-155971,07-06-2013,13-06-2013,RB-19795,LOC-B0EBECA5ED,Standard Class,Medium
PL-2014-8230,01-08-2014,08-08-2014,BD-1725,LOC-93ACE149E8,Standard Class,Low
MX-2014-141684,16-10-2014,19-10-2014,HF-14995,LOC-CC56702B70,Second Class,Medium
MX-2014-153689,25-04-2014,28-04-2014,BD-11320,LOC-A63136A082,Second Class,Medium
ES-2014-4407511,15-09-2014,22-09-2014,MC-17275,LOC-4CB920B769,Standard Class,Medium
ES-2014-5163200,21-08-2014,21-08-2014,JM-15580,LOC-54EFD84184,Same Day,High
ID-2014-67602,10-12-2014,10-12-2014,AS-10240,LOC-654FD22236,Same Day,Medium
CA-2014-9070,10-03-2014,13-03-2014,AG-495,LOC-14B5B2E972,First Class,Medium
RS-2014-2590,23-09-2014,28-09-2014,LW-6990,LOC-2E2F6EFD85,Standard Class,Medium
ZI-2013-2040,09-09-2013,15-09-2013,RD-9810,LOC-AC5EF892EE,Standard Class,Low
US-2013-152800,15-11-2013,19-11-2013,RS-19870,LOC-28E6CA8546,Second Class,Medium
US-2012-127908,21-04-2012,23-04-2012,KC-16255,LOC-CC56702B70,Second Class,High
US-2011-105767,23-05-2011,27-05-2011,AR-10510,LOC-68E0BA3E08,Standard Class,Medium
CA-2014-122280,11-09-2014,11-09-2014,SH-20395,LOC-309C6B70D3,Same Day,High
IR-2013-9580,12-12-2013,17-12-2013,KD-6345,LOC-5FE7AF90B8,Standard Class,Medium
UP-2013-9150,02-09-2013,06-09-2013,EH-3945,LOC-02BC0E1F6D,Standard Class,High
CM-2014-9230,02-05-2014,06-05-2014,LP-7080,LOC-5D775FC3D4,Standard Class,Medium
MX-2014-154858,24-10-2014,30-10-2014,BS-11800,LOC-85187C28DF,Standard Class,Medium
MX-2011-108749,24-12-2011,29-12-2011,PO-18850,LOC-21A3DD2648,Standard Class,Medium
MX-2014-151449,04-02-2014,08-02-2014,TM-21010,LOC-0655D9BD8A,Standard Class,High
ES-2014-4427159,08-07-2014,12-07-2014,KH-16690,LOC-54EFD84184,Standard Class,High
IN-2012-63500,29-08-2012,04-09-2012,SM-20005,LOC-C1A7C0AA1C,Standard Class,Low
ID-2013-26491,02-05-2013,08-05-2013,VF-21715,LOC-EA95B970BB,Standard Class,Medium
PL-2013-4220,26-10-2013,28-10-2013,JK-6120,LOC-272496BD46,First Class,High
